姓名,身份证号,学号,专业班级,C1,C2,C3,C4,C5
刘欣,522634XXXXXXXX1661,2024217676,自动化23-1班,82,35,93,99,A
赵博,430722XXXXXXXX754X,2024217677,电信科23-2班,63,32,100,76,C+
章建平,211303XXXXXXXX585X,2024217678,物流管理23-2班,67,68,22,61,C+
狄玉珍,542423XXXXXXXX5395,2024217679,土木工程23-1班,59,69,90,98,C-
刘军,371700XXXXXXXX9589,2024217680,食品23-3班,49,99,71,59,B-
王冬梅,140500XXXXXXXX6104,2024217681,新能源23-2班,90,30,78,66,B+
魏涛,130728XXXXXXXX7319,2024217682,环境23-3班,82,52,75,78,D
董洁,411501XXXXXXXX1554,2024217683,电信科23-3班,87,56,58,89,C-
张志强,350822XXXXXXXX3114,2024217684,法学23-1班,71,31,57,57,C+
梁璐,321183XXXXXXXX5569,2024217685,食品23-3班,55,100,33,59,B+
潘晶,532932XXXXXXXX201X,2024217686,化工23-2班,49,57,62,99,B-
黄帅,361028XXXXXXXX2200,2024217687,计算机23-3班,78,75,56,38,C-
冯桂荣,622924XXXXXXXX3067,2024217688,法学23-3班,83,45,51,47,B-
倪云,420506XXXXXXXX6423,2024217689,物流管理23-3班,54,92,41,69,B
杨华,520201XXXXXXXX9291,2024217690,土木工程23-3班,71,71,90,98,B-
王博,371323XXXXXXXX7899,2024217691,化工23-2班,59,43,76,40,C+
杨鑫,341321XXXXXXXX7642,2024217692,化工23-3班,63,89,83,66,D-
韦佳,420624XXXXXXXX2655,2024217693,新能源23-2班,72,44,39,52,B-
唐梅,450901XXXXXXXX3829,2024217694,物流管理23-3班,62,73,92,71,C
卢文,220101XXXXXXXX4591,2024217695,法学23-2班,49,77,94,75,E
陈平,340702XXXXXXXX6848,2024217696,自动化23-3班,64,55,34,84,D
陈宁,530402XXXXXXXX6663,2024217697,新能源23-3班,54,63,16,86,E
刘勇,320114XXXXXXXX4615,2024217698,自动化23-2班,77,82,61,96,C-
翁莉,530122XXXXXXXX0317,2024217699,英语23-2班,86,94,64,47,A-
乔军,320305XXXXXXXX1742,2024217700,广告23-2班,55,36,54,40,C+
曹桂芳,220203XXXXXXXX9234,2024217701,计算机23-2班,67,34,64,88,C-
殷凤兰,360222XXXXXXXX7622,2024217702,土木工程23-2班,98,78,32,74,B
刘兰英,430421XXXXXXXX4374,2024217703,英语23-3班,92,42,21,76,B
陈凤兰,610525XXXXXXXX5538,2024217704,城市地下空间23-1班,85,75,99,100,E
薛畅,210781XXXXXXXX332X,2024217705,物流管理23-1班,70,74,76,87,B
国海燕,210522XXXXXXXX0054,2024217706,土木工程23-2班,45,41,77,60,B-
周桂荣,350402XXXXXXXX0983,2024217707,机械工程23-3班,45,97,28,55,B-
张淑华,610628XXXXXXXX4906,2024217708,食品23-2班,55,78,16,38,C-
赵平,433122XXXXXXXX5953,2024217709,新媒体23-3班,59,48,94,40,B-
李桂芝,430101XXXXXXXX0445,2024217710,新能源23-2班,54,61,35,56,A+
王玉,451323XXXXXXXX0346,2024217711,新媒体23-3班,58,43,42,64,C-
刘红,450881XXXXXXXX0479,2024217712,自动化23-2班,81,84,97,76,C-
王军,530128XXXXXXXX5619,2024217713,经济23-2班,71,37,29,36,D+
王志强,451323XXXXXXXX4203,2024217714,自动化23-3班,85,71,59,78,D-
马静,410522XXXXXXXX8917,2024217715,广告23-2班,76,52,54,53,B+
莫琳,341004XXXXXXXX0181,2024217716,城市地下空间23-1班,65,33,85,77,B+
王雪梅,360100XXXXXXXX6058,2024217717,电信科23-2班,76,57,94,49,C+
严丽,370828XXXXXXXX0775,2024217718,土木工程23-2班,47,76,28,90,E
刘颖,520000XXXXXXXX0601,2024217719,机械工程23-2班,74,53,66,39,D+
崔柳,540229XXXXXXXX558X,2024217720,计算机23-1班,73,81,57,100,C
张娜,522635XXXXXXXX7454,2024217721,新媒体23-3班,82,80,52,93,B-
黄凤兰,340300XXXXXXXX2628,2024217722,新能源23-3班,93,63,43,74,D+
阮萍,140723XXXXXXXX8216,2024217723,自动化23-1班,80,75,79,51,C+
刘桂花,230604XXXXXXXX4389,2024217724,土木工程23-1班,55,30,33,68,D-
易丹丹,371702XXXXXXXX6184,2024217725,化工23-1班,80,52,86,91,D-
潘莉,632600XXXXXXXX691X,2024217726,英语23-2班,65,53,58,87,C
吴瑜,610827XXXXXXXX3502,2024217727,法学23-2班,76,82,62,51,A
刘佳,430400XXXXXXXX5667,2024217728,广告23-2班,81,57,25,41,C+
陈旭,330723XXXXXXXX4887,2024217729,新媒体23-2班,61,58,42,70,C+
张秀兰,430202XXXXXXXX1141,2024217730,广告23-2班,84,61,45,88,B-
谢冬梅,640101XXXXXXXX5655,2024217731,城市地下空间23-1班,100,100,52,51,B+
李秀兰,110117XXXXXXXX1209,2024217732,机械工程23-1班,86,74,59,87,D+
彭洋,451300XXXXXXXX0461,2024217733,新能源23-1班,98,70,38,69,B+
王丹,410527XXXXXXXX1539,2024217734,法学23-1班,99,34,82,84,B+
黄杨,360726XXXXXXXX4114,2024217735,环境23-1班,73,29,85,70,C-
张桂香,140225XXXXXXXX9659,2024217736,电信科23-3班,92,69,77,52,C+
陈玉兰,610202XXXXXXXX372X,2024217737,环境23-2班,86,33,53,63,D
顾建军,130930XXXXXXXX4257,2024217738,化工23-2班,61,92,53,49,D
余杰,141023XXXXXXXX9185,2024217739,电信科23-2班,77,91,30,44,C-
许桂芳,441826XXXXXXXX796X,2024217740,环境23-1班,89,26,16,45,A
丁小红,370600XXXXXXXX0730,2024217741,土木工程23-2班,99,51,78,88,C
马佳,532503XXXXXXXX5115,2024217742,广告23-2班,67,87,88,82,C-
孙璐,620823XXXXXXXX3119,2024217743,土木工程23-1班,81,75,93,42,C+
刘畅,430407XXXXXXXX0312,2024217744,物流管理23-3班,54,46,89,87,D+
王林,130604XXXXXXXX4466,2024217745,自动化23-3班,61,74,55,76,A+
王琴,511126XXXXXXXX9625,2024217746,土木工程23-3班,71,31,83,90,B-
杨瑞,430202XXXXXXXX0840,2024217747,广告23-2班,80,43,83,71,B+
张晶,510132XXXXXXXX6411,2024217748,法学23-3班,89,73,15,83,A+
谢萍,520000XXXXXXXX7859,2024217749,机械工程23-1班,90,47,97,60,A
宋阳,150922XXXXXXXX5366,2024217750,电信科23-2班,62,34,41,74,C+
俞宇,331100XXXXXXXX7156,2024217751,食品23-3班,68,91,77,66,B
刘晨,370983XXXXXXXX2374,2024217752,英语23-3班,73,29,30,39,B+
张雪,420683XXXXXXXX159X,2024217753,经济23-3班,58,91,60,47,C-
覃超,371727XXXXXXXX2949,2024217754,计算机23-1班,55,99,76,75,B+
陈桂珍,451100XXXXXXXX0959,2024217755,物流管理23-1班,52,93,97,38,C-
苏慧,650102XXXXXXXX7063,2024217756,自动化23-2班,83,93,19,79,A
胡桂香,620402XXXXXXXX6308,2024217757,法学23-1班,60,33,48,84,A-
谢玉华,330411XXXXXXXX6011,2024217758,经济23-3班,48,88,83,74,C+
刘玉梅,513425XXXXXXXX6344,2024217759,经济23-1班,70,68,60,75,C+
袁桂花,341700XXXXXXXX3854,2024217760,机械工程23-3班,69,71,46,67,B-
胡凯,530124XXXXXXXX7070,2024217761,城市地下空间23-2班,92,79,90,53,D+
信慧,230230XXXXXXXX9760,2024217762,化工23-2班,66,86,53,67,A+
谭博,420205XXXXXXXX094X,2024217763,广告23-2班,72,27,18,95,D+
高利,522730XXXXXXXX045X,2024217764,经济23-3班,60,96,61,79,D+
王桂兰,211011XXXXXXXX3326,2024217765,经济23-2班,51,63,57,69,D+
刘旭,231181XXXXXXXX1744,2024217766,物流管理23-1班,61,97,34,71,C+
杨玲,513228XXXXXXXX7220,2024217767,城市地下空间23-2班,100,77,84,70,E
陆兰英,421321XXXXXXXX0673,2024217768,土木工程23-2班,47,39,85,53,B-
吉金凤,610429XXXXXXXX899X,2024217769,物流管理23-2班,90,25,95,59,E
赵秀梅,421121XXXXXXXX3963,2024217770,食品23-3班,65,34,36,79,C+
罗帆,230606XXXXXXXX5115,2024217771,法学23-3班,95,94,22,93,D
马建国,130529XXXXXXXX6905,2024217772,法学23-3班,55,99,69,36,A
牟东,320402XXXXXXXX9549,2024217773,环境23-1班,88,45,61,73,C
林林,222403XXXXXXXX9900,2024217774,自动化23-2班,70,92,47,35,B-
杨淑英,430381XXXXXXXX3312,2024217775,化工23-3班,75,33,23,94,D
金明,130324XXXXXXXX6907,2024217776,土木工程23-3班,45,55,90,77,B+
周婷婷,150900XXXXXXXX033X,2024217777,新媒体23-2班,99,100,17,35,B
刘强,520526XXXXXXXX1015,2024217778,英语23-1班,75,30,27,47,A
何梅,520525XXXXXXXX4483,2024217779,经济23-2班,59,75,30,58,D
武欣,652301XXXXXXXX6282,2024217780,土木工程23-2班,78,57,79,55,A+
徐云,532932XXXXXXXX8414,2024217781,经济23-1班,97,45,92,40,E
马斌,431025XXXXXXXX6591,2024217782,自动化23-3班,51,43,94,69,D
李畅,540123XXXXXXXX4168,2024217783,电信科23-3班,56,73,96,67,D+
王淑英,650102XXXXXXXX2523,2024217784,英语23-3班,88,43,89,53,C
韩霞,420700XXXXXXXX7111,2024217785,电信科23-3班,74,63,83,76,D-
王雪,130500XXXXXXXX7806,2024217786,机械工程23-3班,99,36,24,52,A-
孙明,320405XXXXXXXX3171,2024217787,电信科23-1班,97,58,100,66,C+
戴建国,411422XXXXXXXX9673,2024217788,法学23-2班,86,94,87,72,E
刘佳,654027XXXXXXXX0659,2024217789,物流管理23-1班,73,70,98,37,C-
黄芳,620701XXXXXXXX9527,2024217790,化工23-1班,97,48,60,66,C+
李晶,511681XXXXXXXX6099,2024217791,经济23-3班,85,43,98,49,B-
陈桂芝,610501XXXXXXXX6769,2024217792,电信科23-3班,96,67,38,75,D-
张璐,341701XXXXXXXX4350,2024217793,法学23-1班,70,80,73,60,A
张丹丹,620600XXXXXXXX2285,2024217794,英语23-1班,89,38,68,39,A-
谢利,513425XXXXXXXX720X,2024217795,法学23-2班,71,72,62,68,D+
孙亮,310112XXXXXXXX0466,2024217796,经济23-2班,91,49,100,45,A+
周桂兰,500120XXXXXXXX3239,2024217797,化工23-2班,99,39,94,35,B+
丁亮,421102XXXXXXXX7619,2024217798,环境23-2班,58,76,38,96,E
刘雷,630223XXXXXXXX7904,2024217799,法学23-1班,90,89,99,49,A
汤楠,320829XXXXXXXX2803,2024217800,电信科23-3班,92,40,28,36,B-
翁丽,511323XXXXXXXX7781,2024217801,经济23-1班,96,58,96,62,A-
刘玉兰,422825XXXXXXXX6451,2024217802,城市地下空间23-1班,92,63,45,52,C-
张建,652723XXXXXXXX4039,2024217803,物流管理23-1班,59,30,53,77,C-
成秀兰,451324XXXXXXXX3086,2024217804,法学23-2班,73,51,92,77,D-
徐杰,130426XXXXXXXX8607,2024217805,经济23-1班,82,64,28,100,C
贾璐,210283XXXXXXXX9510,2024217806,广告23-1班,69,85,21,77,D+
袁兵,120200XXXXXXXX7448,2024217807,城市地下空间23-2班,93,90,17,46,D
金健,420304XXXXXXXX5826,2024217808,机械工程23-3班,85,45,32,35,E
魏浩,530721XXXXXXXX8625,2024217809,土木工程23-1班,91,97,74,99,D+
蓝慧,130628XXXXXXXX9382,2024217810,计算机23-3班,62,69,33,93,C
胡丹丹,420526XXXXXXXX4961,2024217811,环境23-2班,50,68,64,100,A
李秀荣,530322XXXXXXXX3691,2024217812,自动化23-3班,98,67,24,89,A
裴平,150902XXXXXXXX9564,2024217813,土木工程23-1班,81,67,31,81,A+
阎霞,310104XXXXXXXX3391,2024217814,机械工程23-3班,77,35,96,84,E
张琴,530423XXXXXXXX4491,2024217815,电信科23-3班,74,77,99,41,C
王桂兰,330602XXXXXXXX0780,2024217816,新媒体23-1班,79,31,84,64,B+
马鑫,371625XXXXXXXX2649,2024217817,环境23-3班,91,51,86,60,A+
杨晶,421181XXXXXXXX4537,2024217818,广告23-1班,86,39,55,77,D
陈俊,320324XXXXXXXX7321,2024217819,新能源23-2班,56,32,37,76,D-
郭瑜,620122XXXXXXXX1673,2024217820,法学23-1班,92,97,81,37,B+
陈淑珍,210700XXXXXXXX7536,2024217821,新媒体23-2班,65,52,53,53,C+
毕想,310110XXXXXXXX1851,2024217822,新能源23-3班,59,61,41,37,D+
吴英,341821XXXXXXXX2360,2024217823,机械工程23-3班,91,45,54,43,B-
高东,430611XXXXXXXX6744,2024217824,机械工程23-2班,72,60,24,45,B-
朱萍,440100XXXXXXXX7124,2024217825,新能源23-1班,95,56,69,69,C
王莹,640500XXXXXXXX8213,2024217826,新能源23-3班,49,99,98,39,E
郭红梅,360830XXXXXXXX8683,2024217827,新媒体23-1班,46,29,87,71,A-
李欢,420625XXXXXXXX1543,2024217828,计算机23-3班,61,75,80,86,B+
何玉英,320322XXXXXXXX2229,2024217829,城市地下空间23-2班,57,32,26,54,C+
周岩,640121XXXXXXXX6166,2024217830,物流管理23-3班,79,93,36,88,B
李丹丹,640121XXXXXXXX2990,2024217831,新能源23-1班,83,76,89,53,D
陈雷,321322XXXXXXXX3901,2024217832,化工23-3班,83,63,38,87,A+
余畅,510502XXXXXXXX1114,2024217833,食品23-3班,59,99,85,87,B
方璐,520527XXXXXXXX7288,2024217834,自动化23-1班,94,50,60,89,A+
王刚,141027XXXXXXXX6912,2024217835,电信科23-1班,97,95,40,35,A+
江凯,441882XXXXXXXX7215,2024217836,经济23-3班,52,30,17,74,A+
萧宁,530721XXXXXXXX9967,2024217837,经济23-1班,68,90,39,90,C
陈秀珍,140521XXXXXXXX2790,2024217838,电信科23-2班,77,36,35,93,D
刘志强,150000XXXXXXXX0534,2024217839,环境23-3班,75,26,69,42,C
李成,430602XXXXXXXX6002,2024217840,环境23-3班,73,39,91,45,B
贾莹,652829XXXXXXXX7700,2024217841,环境23-3班,72,43,44,52,A-
罗凯,610328XXXXXXXX6860,2024217842,电信科23-1班,100,38,35,52,C+
牛阳,231123XXXXXXXX8172,2024217843,土木工程23-3班,62,57,72,94,A
吴玉华,469001XXXXXXXX0935,2024217844,电信科23-2班,62,77,72,97,A-
游鹏,540228XXXXXXXX3629,2024217845,英语23-1班,49,66,79,48,B-
李慧,622922XXXXXXXX1012,2024217846,食品23-1班,64,30,82,79,C+
林梅,510725XXXXXXXX798X,2024217847,环境23-2班,91,38,23,44,E
丁琳,371300XXXXXXXX7584,2024217848,广告23-2班,50,32,59,87,D-
胡鹏,331102XXXXXXXX9288,2024217849,英语23-1班,84,96,35,60,D
张冬梅,530827XXXXXXXX3376,2024217850,食品23-1班,59,50,85,89,D-
应健,653130XXXXXXXX0958,2024217851,物流管理23-1班,70,74,99,58,A-
韩晶,210504XXXXXXXX5938,2024217852,土木工程23-2班,86,58,33,97,A+
卢林,230804XXXXXXXX950X,2024217853,广告23-2班,46,74,34,64,E
李淑珍,542521XXXXXXXX962X,2024217854,城市地下空间23-2班,82,69,98,96,C
柳洋,220100XXXXXXXX4059,2024217855,新能源23-1班,99,39,89,72,B+
何秀华,360281XXXXXXXX4207,2024217856,食品23-1班,64,46,72,98,D-
范荣,513436XXXXXXXX0482,2024217857,环境23-3班,86,99,85,84,B
庞杰,350123XXXXXXXX9439,2024217858,环境23-2班,89,73,44,93,E
张桂芝,451423XXXXXXXX7083,2024217859,机械工程23-3班,47,64,91,66,E
郜东,210213XXXXXXXX2215,2024217860,电信科23-1班,69,90,26,91,D+
魏芳,653128XXXXXXXX8771,2024217861,自动化23-2班,76,89,28,50,C-
乐彬,610521XXXXXXXX1363,2024217862,食品23-3班,49,46,32,99,C+
陈璐,411102XXXXXXXX5790,2024217863,新能源23-1班,66,88,27,89,D+
杨琴,410882XXXXXXXX0882,2024217864,计算机23-2班,53,97,86,74,C
霍桂花,610323XXXXXXXX0155,2024217865,新媒体23-3班,70,94,62,40,A-
王秀兰,350603XXXXXXXX1377,2024217866,广告23-1班,84,92,42,90,C-
曹雷,510723XXXXXXXX4054,2024217867,物流管理23-2班,71,67,38,78,A+
程娜,350206XXXXXXXX7977,2024217868,英语23-1班,97,51,21,45,D
李俊,321100XXXXXXXX9126,2024217869,经济23-1班,85,93,35,66,B-
刘丹,510726XXXXXXXX5194,2024217870,城市地下空间23-1班,66,70,18,97,A
宋丽丽,120225XXXXXXXX0338,2024217871,广告23-1班,73,60,85,87,A
陈建国,513434XXXXXXXX0121,2024217872,环境23-1班,50,60,65,58,C
万想,652901XXXXXXXX0426,2024217873,食品23-3班,99,82,61,79,B
段冬梅,441622XXXXXXXX4175,2024217874,广告23-3班,87,73,35,45,C-
赵杨,542422XXXXXXXX9015,2024217875,计算机23-3班,76,57,45,59,C
边云,220221XXXXXXXX5218,2024217876,自动化23-2班,64,33,27,96,A-
王丽丽,640402XXXXXXXX9142,2024217877,英语23-2班,59,55,54,44,A
马丹,140827XXXXXXXX4317,2024217878,机械工程23-2班,98,81,55,42,C-
王玉英,231081XXXXXXXX0742,2024217879,自动化23-1班,73,100,51,81,C
赵淑珍,141124XXXXXXXX2820,2024217880,城市地下空间23-2班,95,53,79,53,B+
王秀珍,450803XXXXXXXX7548,2024217881,新能源23-1班,85,51,65,84,B-
陶丹丹,513437XXXXXXXX9877,2024217882,法学23-2班,46,58,56,96,C+
李燕,370901XXXXXXXX5414,2024217883,广告23-1班,76,65,45,83,D-
巴涛,620201XXXXXXXX2526,2024217884,经济23-3班,90,97,17,78,D+
陈波,210501XXXXXXXX2357,2024217885,新媒体23-1班,94,35,86,52,B+
江玉,131102XXXXXXXX1399,2024217886,新能源23-3班,68,89,74,75,D+
陈桂珍,610628XXXXXXXX1707,2024217887,土木工程23-1班,75,29,85,42,B
施小红,513325XXXXXXXX610X,2024217888,法学23-1班,68,93,29,75,E
马瑜,350426XXXXXXXX512X,2024217889,法学23-1班,56,87,25,85,D+
黄成,140802XXXXXXXX5284,2024217890,物流管理23-2班,85,64,97,45,C-
左琴,231101XXXXXXXX5229,2024217891,食品23-3班,94,75,45,40,A+
廖凤兰,632322XXXXXXXX1582,2024217892,机械工程23-2班,64,47,41,71,D+
李龙,320724XXXXXXXX3723,2024217893,新能源23-1班,99,26,100,49,B-
卫洁,230603XXXXXXXX4233,2024217894,新能源23-2班,98,47,31,36,E
陈明,460204XXXXXXXX2904,2024217895,电信科23-2班,69,83,96,81,C
张丽华,321301XXXXXXXX169X,2024217896,城市地下空间23-1班,94,41,92,100,C+
姜秀芳,522732XXXXXXXX5222,2024217897,土木工程23-1班,49,39,60,77,A-
王霞,632700XXXXXXXX6389,2024217898,自动化23-3班,98,60,61,46,D
薛健,659002XXXXXXXX4360,2024217899,自动化23-2班,61,75,21,36,C-
李军,210112XXXXXXXX193X,2024217900,广告23-3班,50,98,24,47,C-
韩淑英,320311XXXXXXXX1701,2024217901,电信科23-3班,81,48,33,66,D-
吕萍,469024XXXXXXXX784X,2024217902,经济23-2班,92,61,73,86,D
陈凯,621224XXXXXXXX7188,2024217903,环境23-2班,81,41,38,42,E
宋丹丹,330503XXXXXXXX8552,2024217904,城市地下空间23-1班,58,92,55,58,B-
王博,530801XXXXXXXX7826,2024217905,法学23-1班,87,36,92,69,C-
唐丹丹,511111XXXXXXXX8395,2024217906,化工23-2班,99,63,51,74,B+
苏玉,370828XXXXXXXX2860,2024217907,电信科23-1班,76,79,49,86,D
方红霞,450923XXXXXXXX792X,2024217908,电信科23-3班,75,83,66,65,D
胡平,371621XXXXXXXX7210,2024217909,计算机23-1班,61,81,80,84,D+
余璐,140101XXXXXXXX7565,2024217910,法学23-3班,48,49,68,47,A-
来建军,140931XXXXXXXX2360,2024217911,英语23-1班,57,72,88,83,C
汪琳,445100XXXXXXXX4289,2024217912,电信科23-3班,94,62,39,73,A+
吴杰,451229XXXXXXXX7114,2024217913,经济23-3班,85,35,71,83,B+
武想,350121XXXXXXXX1206,2024217914,物流管理23-2班,59,56,90,68,C+
董玉,530925XXXXXXXX8700,2024217915,计算机23-1班,66,96,22,42,B+
刘洋,460106XXXXXXXX1248,2024217916,新媒体23-3班,66,50,42,74,A-
李桂芳,430700XXXXXXXX9812,2024217917,法学23-1班,93,94,77,51,A
李健,130281XXXXXXXX1904,2024217918,英语23-2班,81,38,49,88,C+
胡琳,140431XXXXXXXX2730,2024217919,城市地下空间23-1班,86,56,69,53,A+
吴凯,530722XXXXXXXX8769,2024217920,计算机23-1班,87,37,96,82,B-
余倩,654022XXXXXXXX2642,2024217921,新能源23-3班,91,61,65,98,C+
柴帅,445102XXXXXXXX1463,2024217922,环境23-2班,61,54,60,85,A-
张丽,451028XXXXXXXX946X,2024217923,法学23-1班,99,92,74,84,D+
周红霞,621025XXXXXXXX5174,2024217924,经济23-1班,100,46,73,99,A+
汪莉,110106XXXXXXXX2891,2024217925,广告23-3班,91,38,64,35,B-
张辉,532932XXXXXXXX4927,2024217926,英语23-2班,83,86,27,88,B+
邱建,532328XXXXXXXX7537,2024217927,新能源23-2班,79,69,45,58,D+
许淑华,440112XXXXXXXX3816,2024217928,城市地下空间23-1班,84,64,24,89,A
王芳,411282XXXXXXXX5365,2024217929,英语23-1班,71,52,65,52,D-
林红梅,430528XXXXXXXX0243,2024217930,新能源23-1班,54,81,69,68,D+
许娟,530321XXXXXXXX5772,2024217931,电信科23-1班,58,49,55,99,C
岳桂芳,341225XXXXXXXX3025,2024217932,英语23-1班,49,25,100,47,B-
罗金凤,150724XXXXXXXX681X,2024217933,机械工程23-1班,90,61,20,94,D+
陈秀梅,420222XXXXXXXX9760,2024217934,物流管理23-1班,47,79,31,61,E
董桂珍,430301XXXXXXXX3261,2024217935,新媒体23-3班,97,43,27,58,B
张峰,652101XXXXXXXX6848,2024217936,计算机23-1班,66,83,55,50,D-
黄静,450108XXXXXXXX3532,2024217937,城市地下空间23-3班,72,36,56,44,B
刘磊,500116XXXXXXXX2339,2024217938,土木工程23-3班,53,43,68,69,B+
钟小红,340401XXXXXXXX068X,2024217939,化工23-1班,77,89,99,48,A+
章军,210213XXXXXXXX0744,2024217940,经济23-1班,87,49,83,49,B
王成,440115XXXXXXXX9691,2024217941,物流管理23-1班,92,52,61,79,D+
孟凯,371301XXXXXXXX4424,2024217942,食品23-1班,55,41,87,52,B+
孙秀梅,320481XXXXXXXX1912,2024217943,土木工程23-3班,100,78,79,100,D
冯秀云,500237XXXXXXXX2717,2024217944,环境23-2班,99,97,46,41,E
惠玉珍,520122XXXXXXXX9462,2024217945,新能源23-3班,91,92,87,41,B+
鹿秀英,231222XXXXXXXX2446,2024217946,自动化23-3班,97,99,39,39,B
石秀荣,330482XXXXXXXX8404,2024217947,电信科23-3班,45,78,26,42,B
朱琴,130929XXXXXXXX2205,2024217948,电信科23-1班,69,68,50,81,A
尹秀华,140701XXXXXXXX9853,2024217949,新媒体23-1班,76,100,84,60,B+
黄玲,533100XXXXXXXX8699,2024217950,食品23-1班,78,89,60,61,A
朱荣,130406XXXXXXXX3978,2024217951,新媒体23-1班,71,34,66,64,C-
张丽娟,450102XXXXXXXX9407,2024217952,城市地下空间23-1班,76,62,46,99,E
温文,210282XXXXXXXX3832,2024217953,新能源23-3班,58,67,92,92,A
王婷婷,431302XXXXXXXX5204,2024217954,电信科23-2班,56,82,49,89,B
费志强,542200XXXXXXXX4228,2024217955,计算机23-1班,78,75,39,80,A-
夏桂芝,320682XXXXXXXX6007,2024217956,自动化23-1班,55,92,66,86,B+
李春梅,330784XXXXXXXX7517,2024217957,食品23-1班,99,48,28,60,B
罗亮,350205XXXXXXXX204X,2024217958,经济23-1班,64,28,15,39,B-
穆强,150103XXXXXXXX3919,2024217959,广告23-3班,88,37,75,69,A+
陈浩,130209XXXXXXXX8349,2024217960,英语23-3班,59,48,76,47,D+
纪丽华,542500XXXXXXXX1649,2024217961,经济23-1班,93,76,17,61,A+
朱华,650109XXXXXXXX5788,2024217962,法学23-1班,100,26,80,71,A+
陈冬梅,411623XXXXXXXX9117,2024217963,化工23-2班,77,52,56,49,A+
姚欣,440403XXXXXXXX7481,2024217964,物流管理23-3班,86,100,98,67,A
傅楠,410802XXXXXXXX6166,2024217965,经济23-2班,52,58,73,50,A
谢雪梅,820000XXXXXXXX0394,2024217966,自动化23-1班,66,53,58,46,D+
吴云,620824XXXXXXXX9605,2024217967,广告23-2班,60,88,45,58,C
赖秀荣,511523XXXXXXXX3028,2024217968,广告23-2班,69,60,27,48,A
莫楠,610201XXXXXXXX7815,2024217969,机械工程23-1班,58,45,79,84,B
覃璐,430112XXXXXXXX9996,2024217970,化工23-3班,92,52,89,53,B
许明,130721XXXXXXXX9404,2024217971,新能源23-2班,70,88,70,37,E
魏洁,370404XXXXXXXX9961,2024217972,化工23-1班,51,48,59,70,B-
施宁,440403XXXXXXXX874X,2024217973,计算机23-1班,57,60,88,72,A
蔡慧,340603XXXXXXXX3252,2024217974,物流管理23-1班,89,32,91,46,B+
刘红梅,140581XXXXXXXX5690,2024217975,环境23-2班,63,92,92,81,D-
廖秀芳,410183XXXXXXXX1993,2024217976,物流管理23-1班,59,40,84,40,C
杨畅,321283XXXXXXXX2006,2024217977,英语23-2班,46,69,77,88,B-
刘桂英,220524XXXXXXXX6031,2024217978,电信科23-3班,86,26,91,36,C-
岳岩,410305XXXXXXXX1646,2024217979,物流管理23-2班,50,98,53,58,A+
叶丽娟,450405XXXXXXXX4566,2024217980,环境23-1班,76,55,86,50,A-
魏丽丽,610301XXXXXXXX8146,2024217981,电信科23-2班,53,42,52,85,A+
朱浩,431125XXXXXXXX4288,2024217982,自动化23-3班,92,28,31,94,C
凌彬,623023XXXXXXXX2608,2024217983,化工23-3班,98,45,59,83,E
马娟,421121XXXXXXXX299X,2024217984,环境23-2班,77,45,39,41,A-
卞强,620900XXXXXXXX9414,2024217985,法学23-1班,81,46,71,77,A+
徐建国,130634XXXXXXXX5411,2024217986,英语23-3班,50,100,61,83,A
吕兰英,610582XXXXXXXX3125,2024217987,化工23-2班,55,43,20,72,A+
王丽,360403XXXXXXXX917X,2024217988,电信科23-2班,53,86,37,41,B+
孙桂香,360301XXXXXXXX5586,2024217989,计算机23-3班,63,48,33,82,C-
徐桂珍,411521XXXXXXXX9391,2024217990,食品23-2班,83,98,86,48,A
林静,522722XXXXXXXX8531,2024217991,土木工程23-3班,48,79,81,94,A-
戴静,410404XXXXXXXX3259,2024217992,自动化23-3班,60,53,35,100,D-
朱秀芳,630224XXXXXXXX4384,2024217993,城市地下空间23-1班,73,59,81,78,E
马洋,230505XXXXXXXX9092,2024217994,英语23-3班,55,98,54,75,A
严婷婷,360802XXXXXXXX6859,2024217995,经济23-2班,52,27,78,48,C
司琴,330681XXXXXXXX0229,2024217996,电信科23-2班,92,29,37,96,E
姜春梅,440204XXXXXXXX6791,2024217997,自动化23-3班,48,89,60,76,D-
张秀芳,610103XXXXXXXX8387,2024217998,新媒体23-3班,51,87,46,69,A+
廖军,140425XXXXXXXX2013,2024217999,环境23-1班,79,47,81,41,C-
张红梅,340822XXXXXXXX9549,2024218000,物流管理23-3班,77,30,81,71,B
王淑珍,340122XXXXXXXX8798,2024218001,广告23-3班,72,66,34,71,D-
汪雷,431230XXXXXXXX2046,2024218002,城市地下空间23-3班,86,76,19,37,A
廖佳,130722XXXXXXXX0838,2024218003,化工23-3班,77,80,89,69,D+
张龙,621223XXXXXXXX7795,2024218004,机械工程23-3班,46,67,73,36,D+
郑晨,469024XXXXXXXX8951,2024218005,英语23-1班,90,41,33,85,C+
王瑜,460101XXXXXXXX2128,2024218006,食品23-3班,72,43,28,81,A-
陈佳,632823XXXXXXXX9270,2024218007,英语23-3班,72,40,20,77,B
童雪梅,445200XXXXXXXX4381,2024218008,电信科23-3班,75,69,83,86,B-
周娟,611001XXXXXXXX8411,2024218009,新媒体23-3班,65,37,50,76,D+
王慧,140524XXXXXXXX3896,2024218010,电信科23-2班,76,63,64,74,A+
